,type,title,release_year,api_url,target_url,audience_score,tomato_score
4933,TV Show,AMO,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=AMO,https://www.rottentomatoes.com/tv/amo/s01,-1,-1
4934,Movie,6 Balloons,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=6+Balloons,https://www.rottentomatoes.com/m/6_balloons,56,86
4935,Movie,Amateur,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Amateur,https://www.rottentomatoes.com/m/amateur_2018,66,60
4936,Movie,Orbiter 9,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Orbiter+9,https://www.rottentomatoes.com/m/orbiter_9,42,67
4937,Movie,"Ram Dass, Going Home",2018,"https://www.rottentomatoes.com/api/private/v2.0/search?q=Ram+Dass,+Going+Home",https://www.rottentomatoes.com/m/ram_dass_going_home,65,-1
4938,Movie,Seth Rogen's Hilarity for Charity,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Seth+Rogen's+Hilarity+for+Charity,https://www.rottentomatoes.com/m/seth_rogens_hilarity_for_charity,16,-1
4939,Movie,Sun Dogs,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Sun+Dogs,https://www.rottentomatoes.com/m/sun_dogs_2017,69,80
4940,Movie,Todo lo que serÃ¯Â¿Â½Ã¯Â¿Â½a Lucas Lauri,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Todo+lo+que+serÃ¯Â¿Â½Ã¯Â¿Â½a+Lucas+Lauri,Not found on RT,-2,-2
4941,TV Show,Troy,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Troy,https://www.rottentomatoes.com/tv/apb_with_troy_dunn/s01,-1,-1
4942,TV Show,Wakfu,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Wakfu,Not found on RT,-2,-2
4943,Movie,Day of the Dead: Bloodline,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Day+of+the+Dead:+Bloodline,https://www.rottentomatoes.com/m/day_of_the_dead_bloodline_2018,9,11
4944,Movie,Fary Is the New Black,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Fary+Is+the+New+Black,Not found on RT,-2,-2
4945,Movie,Ittefaq,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Ittefaq,https://www.rottentomatoes.com/m/ittefaq_2017,75,90
4946,TV Show,Star Trek: The Next Generation,1993,https://www.rottentomatoes.com/api/private/v2.0/search?q=Star+Trek:+The+Next+Generation,https://www.rottentomatoes.com/tv/star_trek_the_next_generation,89,92
4947,Movie,A Sort of Family,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=A+Sort+of+Family,https://www.rottentomatoes.com/m/a_sort_of_family,50,-1
4948,Movie,Billu,2009,https://www.rottentomatoes.com/api/private/v2.0/search?q=Billu,https://www.rottentomatoes.com/m/billu-barber,45,60
4949,TV Show,Fallet,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Fallet,https://www.rottentomatoes.com/tv/fallet/s01,94,-1
4950,Movie,John Mulaney: New in Town,2012,https://www.rottentomatoes.com/api/private/v2.0/search?q=John+Mulaney:+New+in+Town,https://www.rottentomatoes.com/m/john_mulaney_new_in_town,100,-1
4951,TV Show,Loaded,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Loaded,https://www.rottentomatoes.com/tv/loaded/s01,50,60
4952,Movie,Main Hoon Na,2004,https://www.rottentomatoes.com/api/private/v2.0/search?q=Main+Hoon+Na,https://www.rottentomatoes.com/m/1155625-main_hoon_na,81,-1
4953,Movie,Metro,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Metro,https://www.rottentomatoes.com/m/metro_2013,46,-1
4954,Movie,Om Shanti Om,2007,https://www.rottentomatoes.com/api/private/v2.0/search?q=Om+Shanti+Om,https://www.rottentomatoes.com/m/om_shanti_om,77,79
4955,Movie,Paheli,2005,https://www.rottentomatoes.com/api/private/v2.0/search?q=Paheli,https://www.rottentomatoes.com/m/1219165-paheli,66,57
4956,Movie,Phir Bhi Dil Hai Hindustani,2000,https://www.rottentomatoes.com/api/private/v2.0/search?q=Phir+Bhi+Dil+Hai+Hindustani,https://www.rottentomatoes.com/m/phir_bhi_dil_hai_hindustani,55,-1
4957,TV Show,Doctor Foster,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Doctor+Foster,https://www.rottentomatoes.com/tv/doctor_foster,76,86
4958,Movie,Revolt,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Revolt,https://www.rottentomatoes.com/m/revolt_2017,38,60
4959,Movie,First Match,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=First+Match,https://www.rottentomatoes.com/m/first_match,82,85
4960,Movie,Happy Anniversary,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Happy+Anniversary,https://www.rottentomatoes.com/m/happy_anniversary_2018,48,83
4961,TV Show,Rapture,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Rapture,https://www.rottentomatoes.com/tv/rapture/s01,80,83
4962,Movie,SofÃ¯Â¿Â½Ã¯Â¿Â½a NiÃ¯Â¿Â½Ã¯Â¿Â½o de Rivera: SelecciÃ¯Â¿Â½,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=SofÃ¯Â¿Â½Ã¯Â¿Â½a+NiÃ¯Â¿Â½Ã¯Â¿Â½o+de+Rivera:+SelecciÃ¯Â¿Â½,Not found on RT,-2,-2
4963,Movie,The Titan,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Titan,https://www.rottentomatoes.com/m/the_titan,15,20
4964,TV Show,Trailer Park Boys,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Trailer+Park+Boys,https://www.rottentomatoes.com/tv/trailer_park_boys,89,-1
4965,Movie,Trailer Park Boys: Countdown to Liquor Day,2009,https://www.rottentomatoes.com/api/private/v2.0/search?q=Trailer+Park+Boys:+Countdown+to+Liquor+Day,https://www.rottentomatoes.com/m/trailer_park_boys_countdown_to_liquor_day_2008,70,60
4966,Movie,Trailer Park Boys: The Movie,2006,https://www.rottentomatoes.com/api/private/v2.0/search?q=Trailer+Park+Boys:+The+Movie,https://www.rottentomatoes.com/m/trailer-park-boys-the-big-dirty,78,57
4967,TV Show,Trump: An American Dream,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Trump:+An+American+Dream,https://www.rottentomatoes.com/tv/trump_an_american_dream/s01,-1,-1
4968,TV Show,James Acaster: Repertoire,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=James+Acaster:+Repertoire,https://www.rottentomatoes.com/tv/james_acaster_repertoire/s01,100,-1
4969,Movie,Birdshot,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Birdshot,https://www.rottentomatoes.com/m/birdshot,74,80
4970,Movie,"Game Over, Man!",2018,"https://www.rottentomatoes.com/api/private/v2.0/search?q=Game+Over,+Man!",https://www.rottentomatoes.com/m/game_over_man,46,18
4971,Movie,Layla M.,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Layla+M.,https://www.rottentomatoes.com/m/layla_m,78,100
4972,Movie,Paradox,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Paradox,https://www.rottentomatoes.com/m/paradox_2018,39,25
4973,TV Show,Requiem,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Requiem,https://www.rottentomatoes.com/tv/requiem/s01,59,73
4974,Movie,Roxanne Roxanne,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Roxanne+Roxanne,https://www.rottentomatoes.com/m/roxanne_roxanne,62,70
4975,Movie,Secret Superstar,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Secret+Superstar,https://www.rottentomatoes.com/m/secret_superstar,86,92
4976,TV Show,The Standups,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Standups,https://www.rottentomatoes.com/tv/the_standups,71,-1
4977,Movie,Benji,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Benji,https://www.rottentomatoes.com/m/benji_2018,68,60
4978,TV Show,Edha,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Edha,https://www.rottentomatoes.com/tv/edha/s01,50,-1
4979,Movie,Take Your Pills,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Take+Your+Pills,https://www.rottentomatoes.com/m/take_your_pills,48,62
4980,TV Show,Wild Wild Country,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Wild+Wild+Country,https://www.rottentomatoes.com/tv/wild_wild_country/s01,88,98
4981,Movie,Yoo Byung Jae: Too Much Information,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Yoo+Byung+Jae:+Too+Much+Information,Not found on RT,-2,-2
4982,Movie,In This Corner of the World,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=In+This+Corner+of+the+World,https://www.rottentomatoes.com/m/in_this_corner_of_the_world,91,97
4983,Movie,Jag Ã¯Â¿Â½Ã¯Â¿Â½lskar dig: En skilsmÃ¯Â¿Â½Ã¯Â¿Â½s,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Jag+Ã¯Â¿Â½Ã¯Â¿Â½lskar+dig:+En+skilsmÃ¯Â¿Â½Ã¯Â¿Â½s,Not found on RT,-2,-2
4984,TV Show,Secret of the Nile,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Secret+of+the+Nile,Not found on RT,-2,-2
4985,TV Show,Tabula Rasa,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Tabula+Rasa,https://www.rottentomatoes.com/tv/tabula_rasa/s01,95,-1
4986,Movie,The Art of Loving,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Art+of+Loving,https://www.rottentomatoes.com/m/the_fine_art_of_love_mine_ha_ha,59,-1
4987,Movie,Steel Rain,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Steel+Rain,https://www.rottentomatoes.com/m/steel_rain,78,-1
4988,TV Show,Children of the Whales,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Children+of+the+Whales,https://www.rottentomatoes.com/tv/children_of_the_whales/s01,100,-1
4989,Movie,Ricky Gervais: Humanity,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Ricky+Gervais:+Humanity,https://www.rottentomatoes.com/m/ricky_gervais_humanity,90,47
4990,Movie,Stretch Armstrong: The Breakout,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Stretch+Armstrong:+The+Breakout,https://www.rottentomatoes.com/m/stretch_armstrong_the_breakout,-1,-1
4991,TV Show,A.I.C.O.,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=A.I.C.O.,https://www.rottentomatoes.com/tv/a_i_c_o_incarnation/s01,17,-1
4992,TV Show,Collateral,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Collateral,https://www.rottentomatoes.com/tv/collateral/s01,30,-1
4993,Movie,The Outsider,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Outsider,https://www.rottentomatoes.com/m/the_outsider_2021,-1,-1
4994,TV Show,Bad Guys: Vile City,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Bad+Guys:+Vile+City,Not found on RT,-2,-2
4995,Movie,Ladies First,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Ladies+First,https://www.rottentomatoes.com/m/ladies_first_2018,83,-1
4996,Movie,Bullet Head,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Bullet+Head,https://www.rottentomatoes.com/m/bullet_head,31,61
4997,TV Show,Borderliner,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Borderliner,https://www.rottentomatoes.com/tv/borderliner/s01,69,-1
4998,Movie,Gad Elmaleh: American Dream,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Gad+Elmaleh:+American+Dream,https://www.rottentomatoes.com/m/gad_elmaleh_american_dream,-1,-1
4999,Movie,Expedition China,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Expedition+China,https://www.rottentomatoes.com/m/disneynature_expedition_china,-1,-1
5000,TV Show,Flint Town,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Flint+Town,https://www.rottentomatoes.com/tv/flint_town/s01,88,95
5001,Movie,Malena Pichot: Estupidez compleja,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Malena+Pichot:+Estupidez+compleja,Not found on RT,-2,-2
5002,Movie,Natalia Valdebenito: El especial,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Natalia+Valdebenito:+El+especial,Not found on RT,-2,-2
5003,Movie,Ravenous,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Ravenous,https://www.rottentomatoes.com/m/ravenous,78,51
5004,TV Show,21 Thunder,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=21+Thunder,https://www.rottentomatoes.com/tv/21_thunder/s01,69,-1
5005,Movie,Adel Karam: Live from Beirut,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Adel+Karam:+Live+from+Beirut,https://www.rottentomatoes.com/m/adel_karam_live_from_beirut,-1,-1
5006,Movie,Battle Drone,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Battle+Drone,https://www.rottentomatoes.com/m/battle_drone,56,-1
5007,Movie,Dil Se,1998,https://www.rottentomatoes.com/api/private/v2.0/search?q=Dil+Se,https://www.rottentomatoes.com/m/dil_se,80,60
5008,Movie,Guru,2007,https://www.rottentomatoes.com/api/private/v2.0/search?q=Guru,https://www.rottentomatoes.com/m/null,-2,-2
5009,Movie,Judwaa 2,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Judwaa+2,https://www.rottentomatoes.com/m/judwaa_2,32,33
5010,Movie,Love Beats Rhymes,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Love+Beats+Rhymes,https://www.rottentomatoes.com/m/love_beats_rhymes,62,44
5011,Movie,Schubert In Love,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Schubert+In+Love,https://www.rottentomatoes.com/m/schubert_in_love,50,-1
5012,Movie,Shubh Aarambh,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Shubh+Aarambh,Not found on RT,-2,-2
5013,Movie,Something Huge,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Something+Huge,Not found on RT,-2,-2
5014,Movie,Swades,2004,https://www.rottentomatoes.com/api/private/v2.0/search?q=Swades,https://www.rottentomatoes.com/m/swades,91,86
5015,Movie,Swearnet Live,2014,https://www.rottentomatoes.com/api/private/v2.0/search?q=Swearnet+Live,Not found on RT,-2,-2
5016,Movie,Trailer Park Boys Live at the North Pole,2014,https://www.rottentomatoes.com/api/private/v2.0/search?q=Trailer+Park+Boys+Live+at+the+North+Pole,Not found on RT,-2,-2
5017,Movie,Trailer Park Boys Live In F**kin' Dublin,2014,https://www.rottentomatoes.com/api/private/v2.0/search?q=Trailer+Park+Boys+Live+In+F**kin'+Dublin,https://www.rottentomatoes.com/m/trailer_park_boys_live_in_fkin_dublin,-2,-2
5018,Movie,Trailer Park Boys: Say Goodnight to the Bad Guys,2008,https://www.rottentomatoes.com/api/private/v2.0/search?q=Trailer+Park+Boys:+Say+Goodnight+to+the+Bad+Guys,Not found on RT,-2,-2
5019,Movie,Trailer Park Boys: Xmas Special,2004,https://www.rottentomatoes.com/api/private/v2.0/search?q=Trailer+Park+Boys:+Xmas+Special,Not found on RT,-2,-2
5020,Movie,Tu Hai Mera Sunday,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Tu+Hai+Mera+Sunday,https://www.rottentomatoes.com/m/you_are_my_sunday,100,100
5021,Movie,Yuva,2004,https://www.rottentomatoes.com/api/private/v2.0/search?q=Yuva,https://www.rottentomatoes.com/m/yuva_2018,-1,-1
5022,Movie,Ã½Ã½Ã½Ã½Ã½Ã½Ã½Ã½Ã½ Ã½Ã½Ã½Ã½Ã½Ã½Ã½Ã½Ã½,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Ã½Ã½Ã½Ã½Ã½Ã½Ã½Ã½Ã½+Ã½Ã½Ã½Ã½Ã½Ã½Ã½Ã½Ã½,Not found on RT,-2,-2
5023,Movie,Derren Brown: The Push,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Derren+Brown:+The+Push,https://www.rottentomatoes.com/m/derren_brown_the_push,67,-1
5024,Movie,Marlon Wayans: Woke-ish,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Marlon+Wayans:+Woke-ish,https://www.rottentomatoes.com/m/marlon_wayans_woke_ish,49,-1
5025,Movie,Veronica,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Veronica,https://www.rottentomatoes.com/m/veronica_guerin,69,53
5026,TV Show,Best Lover,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Best+Lover,Not found on RT,-2,-2
5027,TV Show,Marseille,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Marseille,https://www.rottentomatoes.com/tv/marseille,68,33
5028,Movie,Mute,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mute,https://www.rottentomatoes.com/m/mute_2020,-2,-2
5029,TV Show,Seven Seconds,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Seven+Seconds,https://www.rottentomatoes.com/tv/seven_seconds/s01,84,78
5030,TV Show,Hitler's Circle of Evil,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Hitler's+Circle+of+Evil,Not found on RT,-2,-2
5031,Movie,Forgotten,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Forgotten,https://www.rottentomatoes.com/m/forgotten_2018,82,-1
5032,TV Show,The Frankenstein Chronicles,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Frankenstein+Chronicles,https://www.rottentomatoes.com/tv/the_frankenstein_chronicles,82,-1
5033,Movie,FullMetal Alchemist,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=FullMetal+Alchemist,https://www.rottentomatoes.com/m/fullmetal_alchemist_the_movie_conqueror_of_shamballa,90,-1
5034,Movie,AgustÃ¯Â¿Â½Ã¯Â¿Â½n AristarÃ¯Â¿Â½Ã¯Â¿Â½n: ,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=AgustÃ¯Â¿Â½Ã¯Â¿Â½n+AristarÃ¯Â¿Â½Ã¯Â¿Â½n:+,Not found on RT,-2,-2
5035,TV Show,Dragons: Race to the Edge,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Dragons:+Race+to+the+Edge,https://www.rottentomatoes.com/tv/dreamworks_dragons_race_to_the_edge,85,-1
5036,TV Show,Everything Sucks!,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Everything+Sucks!,https://www.rottentomatoes.com/tv/everything_sucks_/s01,91,72
5037,Movie,Irreplaceable You,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Irreplaceable+You,https://www.rottentomatoes.com/m/irreplaceable_you,59,32
5038,TV Show,Re:Mind,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Re:Mind,https://www.rottentomatoes.com/tv/re_mind/s01,-1,-1
5039,Movie,Chris Rock: Tamborine,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Chris+Rock:+Tamborine,https://www.rottentomatoes.com/m/chris_rock_tamborine,39,100
5040,Movie,Love Per Square Foot,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Love+Per+Square+Foot,https://www.rottentomatoes.com/m/love_per_square_foot,65,-1
5041,Movie,Seeing Allred,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Seeing+Allred,https://www.rottentomatoes.com/m/seeing_allred,77,100
5042,Movie,The Ritual,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Ritual,https://www.rottentomatoes.com/m/the_ritual_2017,61,74
5043,Movie,The Trader (Sovdagari),2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Trader+(Sovdagari),https://www.rottentomatoes.com/m/the_trader,77,-1
5044,Movie,When We First Met,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=When+We+First+Met,https://www.rottentomatoes.com/m/when_we_first_met,57,43
5045,Movie,Fred Armisen: Standup For Drummers,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Fred+Armisen:+Standup+For+Drummers,https://www.rottentomatoes.com/m/fred_armisen_standup_for_drummers,32,67
5046,TV Show,Valor,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Valor,https://www.rottentomatoes.com/tv/valor/s01,83,21
5047,Movie,The Cloverfield Paradox,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Cloverfield+Paradox,https://www.rottentomatoes.com/m/the_cloverfield_paradox,42,22
5048,TV Show,Coach Snoop,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Coach+Snoop,https://www.rottentomatoes.com/tv/coach_snoop/s01,-2,-2
5049,Movie,Kavin Jay: Everybody Calm Down!,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Kavin+Jay:+Everybody+Calm+Down!,https://www.rottentomatoes.com/m/kavin_jay_everybody_calm_down,-1,-1
5050,Movie,On Body and Soul,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=On+Body+and+Soul,https://www.rottentomatoes.com/m/on_body_and_soul,85,90
5051,Movie,The Bros,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Bros,https://www.rottentomatoes.com/m/the_bros_2017,50,-1
5052,Movie,Liberated: The New Sexual Revolution,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Liberated:+The+New+Sexual+Revolution,https://www.rottentomatoes.com/m/liberated_the_new_sexual_revolution,53,-1
5053,Movie,Newness,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Newness,https://www.rottentomatoes.com/m/bad_news_bears,46,48
5054,TV Show,Under Arrest,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Under+Arrest,Not found on RT,-2,-2
5055,Movie,Expedition Happiness,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Expedition+Happiness,https://www.rottentomatoes.com/m/expedition_happiness,48,-1
5056,Movie,Jerry Seinfeld: I'm Telling You for the Last Time,1998,https://www.rottentomatoes.com/api/private/v2.0/search?q=Jerry+Seinfeld:+I'm+Telling+You+for+the+Last+Time,https://www.rottentomatoes.com/m/jerry-seinfeld-im-telling-you-for-the-last-time,86,-1
5057,TV Show,Retribution,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Retribution,https://www.rottentomatoes.com/tv/halifax_retribution/96079,-2,-2
5058,Movie,Holy Camp!,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Holy+Camp!,https://www.rottentomatoes.com/m/holy_camp,71,-1
5059,Movie,A Futile and Stupid Gesture,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=A+Futile+and+Stupid+Gesture,https://www.rottentomatoes.com/m/a_futile_and_stupid_gesture,71,67
5060,Movie,Fakkah Fuzz: Almost Banned,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Fakkah+Fuzz:+Almost+Banned,https://www.rottentomatoes.com/m/fakkah_fuzz_almost_banned,-1,-1
5061,Movie,Mau Nieto: Viviendo sobrioÃ¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½ desde ,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mau+Nieto:+Viviendo+sobrioÃ¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½+desde+,Not found on RT,-2,-2
5062,Movie,SebastiÃ¯Â¿Â½Ã¯Â¿Â½n Marcelo Wainr,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=SebastiÃ¯Â¿Â½Ã¯Â¿Â½n+Marcelo+Wainr,https://www.rottentomatoes.com/m/sebastian_marcelo_wainraich_2018,-1,-1
5063,TV Show,The Adventures of Puss in Boots,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Adventures+of+Puss+in+Boots,https://www.rottentomatoes.com/tv/puss_in_boots,87,-1
5064,Movie,Acts of Vengeance,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Acts+of+Vengeance,https://www.rottentomatoes.com/m/acts_of_vengeance,26,55
5065,TV Show,Prison Playbook,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Prison+Playbook,Not found on RT,-2,-2
5066,Movie,Ricardo Quevedo: Hay gente asÃ¯Â¿,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Ricardo+Quevedo:+Hay+gente+asÃ¯Â¿,Not found on RT,-2,-2
5067,Movie,Todd Glass: Act Happy,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Todd+Glass:+Act+Happy,https://www.rottentomatoes.com/m/todd_glass_act_happy,56,100
5068,Movie,Countdown to Death: Pablo Escobar,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Countdown+to+Death:+Pablo+Escobar,Not found on RT,-2,-2
5069,TV Show,The Shannara Chronicles,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Shannara+Chronicles,https://www.rottentomatoes.com/tv/the_shannara_chronicles,80,79
5070,TV Show,Love and Hong Kong,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Love+and+Hong+Kong,Not found on RT,-2,-2
5071,Movie,Harith Iskander: I Told You So,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Harith+Iskander:+I+Told+You+So,https://www.rottentomatoes.com/m/harith_iskander_i_told_you_so,-1,-1
5072,Movie,Step Sisters,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Step+Sisters,https://www.rottentomatoes.com/m/step_sisters,45,22
5073,Movie,The Open House,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Open+House,https://www.rottentomatoes.com/m/the_open_house_2018,8,13
5074,Movie,Bad Day for the Cut,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Bad+Day+for+the+Cut,https://www.rottentomatoes.com/m/bad_day_for_the_cut,72,92
5075,TV Show,Tiempos de guerra,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Tiempos+de+guerra,Not found on RT,-2,-2
5076,Movie,Arango y Sanint: RÃ¯Â¿Â½Ã¯Â¿Â½ase el ,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Arango+y+Sanint:+RÃ¯Â¿Â½Ã¯Â¿Â½ase+el+,Not found on RT,-2,-2
5077,TV Show,Godzilla,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Godzilla,https://www.rottentomatoes.com/tv/godzilla_the_series/s01,100,-1
5078,Movie,Katt Williams: Great America,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Katt+Williams:+Great+America,https://www.rottentomatoes.com/m/katt_williams_great_america,61,80
5079,Movie,Alibaba Aur 40 Chor,1980,https://www.rottentomatoes.com/api/private/v2.0/search?q=Alibaba+Aur+40+Chor,https://www.rottentomatoes.com/m/alibaba-aur-40-chor,-2,-2
5080,Movie,Pyar Ke Do Pal,1986,https://www.rottentomatoes.com/api/private/v2.0/search?q=Pyar+Ke+Do+Pal,Not found on RT,-2,-2
5081,Movie,Rip Tide,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Rip+Tide,https://www.rottentomatoes.com/m/rip_tide_2017,49,-1
5082,TV Show,Disjointed,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Disjointed,https://www.rottentomatoes.com/tv/disjointed/s01,85,19
5083,Movie,Milada,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Milada,https://www.rottentomatoes.com/m/1219933-lailas_birthday,65,82
5084,Movie,The Polka King,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Polka+King,https://www.rottentomatoes.com/m/the_polka_king,50,67
5085,Movie,The Reservoir Game,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Reservoir+Game,Not found on RT,-2,-2
